Salary Structure,Grade Level,Step,GradeLevel/Step,Annual Salary
NIMET,5,9,NIMET/5/9,682635
NIMET,5,10,NIMET/5/10,717071
NIMET,5,11,NIMET/5/11,751508
NIMET,5,12,NIMET/5/12,785943
NIMET,5,13,NIMET/5/13,820380
NIMET,5,14,NIMET/5/14,854837
NIMET,5,15,NIMET/5/15,889252
NIMET,6,1,NIMET/6/1,488117
NIMET,6,2,NIMET/6/2,529459
NIMET,6,3,NIMET/6/3,570795
NIMET,6,4,NIMET/6/4,612130
NIMET,6,5,NIMET/6/5,652693
NIMET,6,6,NIMET/6/6,694840
NIMET,6,7,NIMET/6/7,736137
NIMET,6,8,NIMET/6/8,777486
NIMET,6,9,NIMET/6/9,818822
NIMET,6,10,NIMET/6/10,860151
NIMET,6,11,NIMET/6/11,901493
NIMET,6,12,NIMET/6/12,942879
NIMET,6,13,NIMET/6/13,984117
NIMET,6,14,NIMET/6/14,1025500
NIMET,6,15,NIMET/6/15,1066836
NIMET,7,1,NIMET/7/1,749211
NIMET,7,2,NIMET/7/2,805279
NIMET,7,3,NIMET/7/3,861361
NIMET,7,4,NIMET/7/4,917417
NIMET,7,5,NIMET/7/5,973472
NIMET,7,6,NIMET/7/6,1029478
NIMET,7,7,NIMET/7/7,1085610
NIMET,7,8,NIMET/7/8,1141665
NIMET,7,9,NIMET/7/9,1197759
NIMET,7,10,NIMET/7/10,1253815
NIMET,7,11,NIMET/7/11,1309859
NIMET,7,12,NIMET/7/12,1365927
NIMET,7,13,NIMET/7/13,1421996
NIMET,7,14,NIMET/7/14,1478077
NIMET,7,15,NIMET/7/15,1534158
NIMET,8,1,NIMET/8/1,943399
NIMET,8,2,NIMET/8/2,1025741
NIMET,8,3,NIMET/8/3,1087814
NIMET,8,4,NIMET/8/4,1160034
NIMET,8,5,NIMET/8/5,1232242
NIMET,8,6,NIMET/8/6,1304449
NIMET,8,7,NIMET/8/7,1376657
NIMET,8,8,NIMET/8/8,1448864
NIMET,8,9,NIMET/8/9,1521072
NIMET,8,10,NIMET/8/10,1593280
NIMET,8,11,NIMET/8/11,1665487
NIMET,8,12,NIMET/8/12,1737697
NIMET,8,13,NIMET/8/13,1809906
NIMET,8,14,NIMET/8/14,1882115
NIMET,8,15,NIMET/8/15,1954321
NIMET,9,1,NIMET/9/1,1099677
NIMET,9,2,NIMET/9/2,1186339
NIMET,9,3,NIMET/9/3,1272944
NIMET,9,4,NIMET/9/4,1359654
NIMET,9,5,NIMET/9/5,1446313
NIMET,9,6,NIMET/9/6,1418962
NIMET,9,7,NIMET/9/7,1619616
NIMET,9,8,NIMET/9/8,1706316
NIMET,9,9,NIMET/9/9,1792953
NIMET,9,10,NIMET/9/10,1879615
NIMET,9,11,NIMET/9/11,1966276
NIMET,9,12,NIMET/9/12,2052786
NIMET,9,13,NIMET/9/13,2139613
NIMET,9,14,NIMET/9/14,2226249
NIMET,9,15,NIMET/9/15,2312911
NIMET,10,1,NIMET/10/1,1356211
NIMET,10,2,NIMET/10/2,1460177
NIMET,10,3,NIMET/10/3,1563548
NIMET,10,4,NIMET/10/4,1668122
NIMET,10,5,NIMET/10/5,1772127
NIMET,10,6,NIMET/10/6,1875941
NIMET,10,7,NIMET/10/7,1980046
NIMET,10,8,NIMET/10/8,2084013
NIMET,10,9,NIMET/10/9,2188017
NIMET,10,10,NIMET/10/10,2291958
NIMET,10,11,NIMET/10/11,2395962
NIMET,10,12,NIMET/10/12,2499901
NIMET,10,13,NIMET/10/13,2603469
NIMET,10,14,NIMET/10/14,2707846
NIMET,10,15,NIMET/10/15,2811818
NIMET,12,1,NIMET/12/1,1613950
NIMET,12,2,NIMET/12/2,1762593
NIMET,12,3,NIMET/12/3,1911235
NIMET,12,4,NIMET/12/4,2059878
NIMET,12,5,NIMET/12/5,2208520
NIMET,12,6,NIMET/12/6,2357163
NIMET,12,7,NIMET/12/7,2505805
NIMET,12,8,NIMET/12/8,2654448
NIMET,12,9,NIMET/12/9,2803090
NIMET,12,10,NIMET/12/10,2952883
NIMET,12,11,NIMET/12/11,3100883
NIMET,12,12,NIMET/12/12,3249019
NIMET,13,1,NIMET/13/1,1710891
NIMET,13,2,NIMET/13/2,1870062
NIMET,13,3,NIMET/13/3,2029235
NIMET,13,4,NIMET/13/4,2188406
NIMET,13,5,NIMET/13/5,2347579
NIMET,13,6,NIMET/13/6,2506750
NIMET,13,7,NIMET/13/7,2665921
NIMET,13,8,NIMET/13/8,2825093
NIMET,13,9,NIMET/13/9,2984265
NIMET,13,10,NIMET/13/10,3143438
NIMET,13,11,NIMET/13/11,3302610
NIMET,13,12,NIMET/13/12,3525114
NIMET,14,1,NIMET/14/1,1932843
NIMET,14,2,NIMET/14/2,2123859
NIMET,14,3,NIMET/14/3,2314874
NIMET,14,4,NIMET/14/4,2505885
NIMET,14,5,NIMET/14/5,2696907
NIMET,14,6,NIMET/14/6,2887924
NIMET,14,7,NIMET/14/7,3078940
NIMET,14,8,NIMET/14/8,3269955
NIMET,14,9,NIMET/14/9,3460972
NIMET,14,10,NIMET/14/10,3651181
NIMET,14,11,NIMET/14/11,3842663
NIMET,14,12,NIMET/14/12,4034021
NIMET,15,1,NIMET/15/1,3062939
NIMET,15,2,NIMET/15/2,3450041
NIMET,15,3,NIMET/15/3,3690147
NIMET,15,4,NIMET/15/4,3930250
NIMET,15,5,NIMET/15/5,4170355
NIMET,15,6,NIMET/15/6,4410460
NIMET,15,7,NIMET/15/7,4650565
NIMET,15,8,NIMET/15/8,4890669
NIMET,15,9,NIMET/15/9,5130774
NIMET,15,10,NIMET/15/10,5370877
NIMET,15,11,NIMET/15/11,5612250
NIMET,16,1,NIMET/16/1,3314350
NIMET,16,2,NIMET/16/2,3602474
NIMET,16,3,NIMET/16/3,3890596
NIMET,16,4,NIMET/16/4,4178720
NIMET,16,5,NIMET/16/5,4466842
NIMET,16,6,NIMET/16/6,4754964
NIMET,16,7,NIMET/16/7,5043086
NIMET,16,8,NIMET/16/8,5331210
NIMET,16,9,NIMET/16/9,5619332
NIMET,16,10,NIMET/16/10,5907455
NIMET,16,11,NIMET/16/11,6195577
NIMET,17,1,NIMET/17/1,4088687
NIMET,17,2,NIMET/17/2,4440737
NIMET,17,3,NIMET/17/3,4792786
NIMET,17,4,NIMET/17/4,5144835
NIMET,17,5,NIMET/17/5,5496885
NIMET,17,6,NIMET/17/6,5848935
NIMET,17,7,NIMET/17/7,6200985
NIMET,17,8,NIMET/17/8,6553032
NIMET,17,9,NIMET/17/9,6905084
NIMET,17,10,NIMET/17/10,7257134
NIMET,17,11,NIMET/17/11,8528250
ASCE,12,1,ASCE/12/1,479531
ASCE,12,2,ASCE/12/2,482434
ASCE,12,3,ASCE/12/3,485336
ASCE,12,4,ASCE/12/4,488240
ASCE,12,5,ASCE/12/5,491142
ASCE,12,6,ASCE/12/6,494044
ASCE,12,7,ASCE/12/7,496948
ASCE,12,8,ASCE/12/8,499850
ASCE,12,9,ASCE/12/9,502754
ASCE,12,10,ASCE/12/10,505656
ASCE,11A,1,ASCE/11A/1,549542
ASCE,11A,2,ASCE/11A/2,553908
ASCE,11A,3,ASCE/11A/3,558252
ASCE,11A,4,ASCE/11A/4,562640
ASCE,11A,5,ASCE/11A/5,567007
ASCE,11A,6,ASCE/11A/6,571372
ASCE,11A,7,ASCE/11A/7,575739
ASCE,11A,8,ASCE/11A/8,580104
ASCE,11A,9,ASCE/11A/9,584471
ASCE,11A,10,ASCE/11A/10,588837
ASCE,11B,1,ASCE/11B/1,660643
ASCE,11B,2,ASCE/11B/2,666826
ASCE,11B,3,ASCE/11B/3,673009
ASCE,11B,4,ASCE/11B/4,679192
ASCE,11B,5,ASCE/11B/5,685376
ASCE,11B,6,ASCE/11B/6,691559
ASCE,11B,7,ASCE/11B/7,697742
ASCE,11B,8,ASCE/11B/8,703927
ASCE,11B,9,ASCE/11B/9,710110
ASCE,11B,10,ASCE/11B/10,716293
ASCE,10,1,ASCE/10/1,771679
ASCE,10,2,ASCE/10/2,779301
ASCE,10,3,ASCE/10/3,786925
ASCE,10,4,ASCE/10/4,794547
ASCE,10,5,ASCE/10/5,802171
ASCE,10,6,ASCE/10/6,809793
ASCE,10,7,ASCE/10/7,817417
ASCE,10,8,ASCE/10/8,825039
ASCE,10,9,ASCE/10/9,832663
ASCE,10,10,ASCE/10/10,840285
ASCE,9A,1,ASCE/9A/1,1135782
ASCE,9A,2,ASCE/9A/2,1144939
ASCE,9A,3,ASCE/9A/3,1154097
ASCE,9A,4,ASCE/9A/4,1163253
ASCE,9A,5,ASCE/9A/5,1172409
ASCE,9A,6,ASCE/9A/6,1181567
ASCE,9B,1,ASCE/9B/1,1182747
ASCE,9B,2,ASCE/9B/2,1193650
ASCE,9B,3,ASCE/9B/3,1204555
ASCE,9B,4,ASCE/9B/4,1215458
ASCE,9B,5,ASCE/9B/5,1126361
ASCE,9B,6,ASCE/9B/6,1237265
ASCE,8,1,ASCE/8/1,1466624
ASCE,8,2,ASCE/8/2,1485575
ASCE,8,3,ASCE/8/3,1504526
ASCE,8,4,ASCE/8/4,1523478
ASCE,8,5,ASCE/8/5,1542429
ASCE,8,6,ASCE/8/6,1561380
ASCE,7,1,ASCE/7/1,1852565
ASCE,7,2,ASCE/7/2,1874136
ASCE,7,3,ASCE/7/3,1895707
ASCE,7,4,ASCE/7/4,1917276
ASCE,7,5,ASCE/7/5,1938848
ASCE,7,6,ASCE/7/6,1960419
ASCE,6,1,ASCE/6/1,2588178
ASCE,6,2,ASCE/6/2,2617301
ASCE,6,3,ASCE/6/3,2646424
ASCE,6,4,ASCE/6/4,2675547
ASCE,6,5,ASCE/6/5,2704670
ASCE,6,6,ASCE/6/6,2733794
ASCE,5,1,ASCE/5/1,2964909
ASCE,5,2,ASCE/5/2,2999909
ASCE,5,3,ASCE/5/3,3034908
ASCE,5,4,ASCE/5/4,3069907
ASCE,5,5,ASCE/5/5,3104908
ASCE,5,6,ASCE/5/6,3139907
ASCE,4,1,ASCE/4/1,4300198
ASCE,4,2,ASCE/4/2,4325737
ASCE,4,3,ASCE/4/3,4351276
ASCE,4,4,ASCE/4/4,4376814
ASCE,4,5,ASCE/4/5,4402353
ASCE,4,6,ASCE/4/6,4427892
